"State/Territory","Week_Ending_Date","Data_Collection_Period","State/Territory_WVAL","National_WVAL","Regional_WVAL","WVAL_Category","Coverage","date_updated"
"Florida","2022-02-12","All Results",2.72192474432264,3.89286736911931,3.30603503270435,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Florida","2022-04-16","All Results",2.68934877697279,2.35378908807333,2.67556412440845,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arizona","2023-07-22","All Results",11.6010769268892,2.43496373372566,3.03912621481002,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Indiana","2022-06-04","All Results",3.29964342380391,7.97251321227493,7.20127418375223,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Iowa","2023-11-04","All Results",4.81928818596446,5.34583159770307,6.29220319489815,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2026-03-28","6 Months",8.26335689519198,1.69761822042482,2.69501019265465,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2024-03-16","All Results",4.96332639003067,3.69712510840529,3.86512460945733,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2022-08-20","All Results",6.54957428812101,6.74631386498408,7.65474423189429,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2025-07-19","All Results",2.79252032925831,2.77863314352328,3.39179409047491,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Kentucky","2023-02-04","All Results",0.412625788113458,6.53765222750357,7.00810003805557,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arizona","2023-07-29","All Results",4.1421912821602,3.23143508073203,3.80611810669159,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Iowa","2022-05-14","All Results",3.07205550782316,5.93613873527852,6.03673341785809,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Maryland","2024-02-03","All Results",9.39932987110316,7.66204603264469,9.39932987110316,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2023-11-11","All Results",7.42977776173876,5.17829379491118,5.42394504810983,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2023-10-07","All Results",22.9944138571766,6.02231493217696,6.1462962338934,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2024-03-09","All Results",11.7785202177531,4.57442437307272,5.80301773351725,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Oklahoma","2025-04-19","All Results",5.10855365807282,2.83450025180777,3.34439155591023,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2022-06-25","All Results",5.78669124388331,6.68396850978719,7.66303589360158,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2022-04-09","All Results",6.43697721221586,1.6816782509615,1.64004288207944,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Ohio","2024-07-06","All Results",5.67547871548515,6.33825033121338,4.22643568044273,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2024-02-03","All Results",8.88698533090269,7.66204603264469,9.39932987110316,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Florida","2022-01-08","All Results",28.5954044071221,29.2163726337873,28.096148399335,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Iowa","2022-05-21","All Results",5.63896619112043,6.69782365997516,6.01852962569254,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2022-10-01","All Results",1.86449700965908,3.64066421765351,3.27194005606947,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2025-01-11","All Results",11.1161501097998,8.7047353483587,7.08420195292276,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2023-01-07","All Results",8.18952164745952,7.76685535684815,10.7133866968349,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2024-02-03","All Results",10.9190085088376,7.66204603264469,9.16892184744771,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2022-09-03","All Results",15.4854347070681,6.15574869770536,7.01643138544546,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2023-11-25","All Results",14.5090798659857,7.69646888120521,6.82200736803771,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"New Mexico","2022-05-07","All Results",1.90545043951556,4.69710141387901,3.88664835162489,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2023-09-30","All Results",9.57957120521507,6.4467395551938,4.85572626742156,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2026-02-28","6 Months",3.68552103647437,3.03992074389475,2.72938194397211,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Maryland","2022-06-11","All Results",6.28002223849448,5.34624174625266,6.28002223849448,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2022-02-12","All Results",15.6970639387041,3.89286736911931,7.16321550705358,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Oklahoma","2025-06-28","All Results",2.6443438161001,1.98093420278901,2.6443438161001,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Maryland","2024-01-27","All Results",10.0128130339856,9.61085403647318,12.6740979845414,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2023-07-29","All Results",2.79050382132204,3.23143508073203,3.80611810669159,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2023-09-30","All Results",12.2360638901306,6.4467395551938,6.1387211751646,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2026-01-03","6 Months",6.33897984064653,6.02344565027326,4.81071104734318,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Indiana","2025-12-27","1 Year",9.06734411851267,4.43924569162059,9.06734411851267,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Oklahoma","2025-04-12","All Results",3.98318194641387,2.85445083631007,3.44883123859362,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Indiana","2025-12-27","All Results",9.06734411851267,4.43924569162059,9.06734411851267,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Maryland","2023-12-30","All Results",17.6259825453052,15.2325768746059,13.2758162047889,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2022-05-21","All Results",10.8272425946642,6.69782365997516,6.14805278184705,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2023-11-04","All Results",4.89853700733151,5.34583159770307,4.30520798934732,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arizona","2022-04-30","All Results",3.26847025676815,3.64769866825619,3.13747106659143,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2022-07-23","All Results",10.1066915278206,11.1504575591901,10.5301364701483,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arizona","2022-01-15","All Results",61.4059539020607,23.7253893274966,29.8936329352111,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Indiana","2022-06-18","All Results",5.18167781919618,5.89788619349102,5.88055233470415,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Maryland","2023-11-04","All Results",9.69333472747006,5.34583159770307,4.30520798934732,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Alabama","2022-07-23","All Results",9.77763098853002,11.1504575591901,10.5301364701483,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2024-11-02","All Results",10.5696388154163,3.39414204619128,2.54305425486974,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2026-03-14","1 Year",7.19550827335116,2.24632107791915,2.89473205110826,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Florida","2022-03-19","All Results",1.31220697230127,1.15958494500817,1.31220697230127,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2023-09-23","All Results",14.1161200370804,6.32904548538643,5.51632482834258,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arizona","2026-03-28","All Results",1,1.69761822042482,1,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2022-12-03","All Results",11.0411685850809,8.70210126910829,8.42527279200456,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2026-03-21","45 Days",5.1683302473584,1.71538764664617,2.25097890325794,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2022-07-30","All Results",7.57007327716277,9.52201287307261,9.53302820412422,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2023-03-11","All Results",1.41239834884487,3.8484953593694,3.07232634430934,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2022-08-06","All Results",7.77629076593928,7.73457477424791,8.21289858585007,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Iowa","2023-11-18","All Results",9.21199113092471,6.89642436639971,9.93488033477565,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2023-12-09","All Results",26.7781856997594,8.87044054647532,7.48474766249717,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Iowa","2023-09-30","All Results",6.75475793522299,6.4467395551938,6.75475793522299,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Oklahoma","2025-05-10","1 Year",0.83654962363372,2.11278002296883,2.24718513254437,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Iowa","2022-07-16","All Results",4.80084935289534,11.3100018257602,11.566797088957,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2024-11-09","All Results",3.27691183524582,2.71571987270229,2.13824998897925,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"New Hampshire","2022-05-21","All Results",16.4050884826221,6.69782365997516,7.80329813674882,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Oklahoma","2026-03-28","1 Year",2.18030503644496,1.69761822042482,2.69501019265465,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Oklahoma","2025-06-14","All Results",1.5656450302319,1.99385487263273,1.96033172746966,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2023-01-14","All Results",9.58237456204791,6.49242184242219,8.0036523608915,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Ohio","2025-07-05","1 Year",1.122306149202,1.96385915156884,1.39982033178908,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2025-07-19","1 Year",2.79252032925831,2.77863314352328,3.39179409047491,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2023-11-18","All Results",6.48659917535546,6.89642436639971,5.63142463841353,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2024-08-03","All Results",26.1124341018544,12.2570614232928,14.6758512534097,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2026-02-21","All Results",8.90070815764262,3.72128714310623,3.23273607407308,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2023-02-04","All Results",7.2760732507314,6.53765222750357,7.00810003805557,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2024-10-12","All Results",1.61077999267599,4.26056258468484,3.65522263210028,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Oklahoma","2025-05-31","1 Year",2.36486721433514,1.80428564254416,1.75774802856513,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arizona","2022-03-12","All Results",1.13469491775086,1.03367372943772,1.06734745887543,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2024-11-30","All Results",3.84085673871044,3.45191121858557,2.68826487373192,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2024-12-21","All Results",9.25202073761814,7.91461063693679,5.87576743692149,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2026-02-28","All Results",6.32002102126557,3.03992074389475,2.72938194397211,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Missouri","2026-03-28","All Results",4.15669277696795,1.69761822042482,1.98838640547717,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Indiana","2025-12-27","6 Months",9.06734411851267,4.43924569162059,9.06734411851267,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Maryland","2024-01-20","All Results",17.7913097656562,9.16588586061095,13.9215132519716,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2023-03-04","All Results",1.29630754102231,4.40087992354865,3.73549193433155,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arizona","2023-07-15","All Results",3.47860325628558,2.24016860873415,3.01620437441683,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Indiana","2022-05-28","All Results",8.68446191337601,8.04038889985415,8.598411256157,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2026-03-14","All Results",7.19550827335116,2.24632107791915,2.89473205110826,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2024-01-06","All Results",14.0826735622507,15.936411861865,14.0826735622507,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Maryland","2023-10-07","All Results",4.85659787172243,6.02231493217696,4.31120391781993,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2022-01-22","All Results",44.9173489766304,18.9430681733053,28.3091891933778,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Kansas","2022-09-24","All Results",5.17885543042618,5.53365777857961,5.63619943963057,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2024-12-07","All Results",8.58451360744708,6.37044766008636,4.05585384263866,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Florida","2022-01-22","All Results",14.4653367050048,18.9430681733053,18.1227768781965,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2023-03-18","All Results",1.62804373584526,4.32769137143387,3.1945852916256,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2023-10-28","All Results",6.26524152266493,5.33629592985903,5.49697460320225,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2026-02-28","45 Days",3.68552103647437,3.03992074389475,2.72938194397211,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Maryland","2024-02-17","All Results",7.17416953355951,7.79642517759633,9.96048041600095,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Maryland","2023-10-28","All Results",6.96938534200115,5.33629592985903,4.3822731980404,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Maryland","2023-12-16","All Results",11.9640103968464,10.9292757409779,10.3813375848259,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2024-02-10","All Results",13.9480579697593,7.9362678643918,7.38509682709712,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2023-11-04","All Results",6.88031737334728,5.34583159770307,5.88972172697803,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2026-03-28","1 Year",8.26335689519198,1.69761822042482,2.69501019265465,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arizona","2022-04-02","All Results",0.472396875006903,1.45642421541624,1.00787551496346,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Hawaii","2022-05-21","All Results",6.14805278184705,6.69782365997516,6.14805278184705,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2024-07-13","All Results",13.7882328220998,7.74239346713565,8.43238896978029,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Michigan","2026-01-03","6 Months",10.4769638397184,6.02344565027326,9.8691096413096,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2026-03-21","All Results",5.1683302473584,1.71538764664617,2.25097890325794,"Moderate","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arizona","2023-06-24","All Results",0.853629894407612,1.20875506957771,1.37184711639835,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Maryland","2023-07-22","All Results",3.20211026703048,2.43496373372566,2.84988975293299,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arizona","2022-02-05","All Results",20.6794082810963,7.4456274702801,14.4919502195448,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2023-11-18","All Results",7.69692270107924,6.89642436639971,5.63142463841353,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2026-03-07","1 Year",6.53566345489476,2.76475357357912,3.0182943514553,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2024-08-17","All Results",16.3662542207972,12.1985291208334,13.2304480011422,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Florida","2022-05-07","All Results",5.35128890118218,4.69710141387901,4.59227784208903,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2023-02-11","All Results",6.00911530439297,6.31448723238476,6.79858076442223,"High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2024-11-23","All Results",2.60735187922714,3.20559733214842,2.49453543442954,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Montana","2024-03-23","All Results",2.94083623956332,3.18291730058367,2.94083623956332,"Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2024-02-24","All Results",11.2832304510892,7.06244436221022,8.86323606654377,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Connecticut","2023-11-18","All Results",14.9776791541499,6.89642436639971,6.94959210805275,"Very High","Limited Coverage","2026-04-02T07:35:53.953Z"
"Mississippi","2022-11-12","All Results",1.7926325555999,4.59002149896982,3.48148812029097,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
"Arkansas","2025-11-29","1 Year",1.93508961319897,2.01030755168616,1.78813303309916,"Very Low","Limited Coverage","2026-04-02T07:35:53.953Z"
